Author,Fig,P,T,Type of liquid,Type of Gas,DenL,DenG,VisL,VisG,ST,ID,Roughness,Ang,L/D,Vsl,Vsg,Flow_label
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.063,1.771,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.89,2.463,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.12,2.412,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.062,2.45,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.599,2.59,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.357,2.659,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,1.361,3.13,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.905,4.8,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.61,5.011,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,2.046,5.452,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,1.376,5.391,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.217,1.706,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.215,2.423,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,2.045,1.785,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,2.085,3.179,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.361,5.099,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.88,9.897,Intermittent
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,2.007,0.083,Dispersed
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,1.339,0.087,Dispersed
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,2.951,0.089,Dispersed
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,1.372,0.132,Dispersed
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,2.031,0.131,Dispersed
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,2.946,0.138,Dispersed
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,2.061,0.23,Dispersed
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,2.945,0.248,Dispersed
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,2.031,0.435,Dispersed
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,2.938,0.46,Dispersed
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,2.863,0.897,Dispersed
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,2.955,1.912,Dispersed
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,1.395,0.239,Dispersed
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.032,2.535,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.223,5.127,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.126,5.185,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.064,5.407,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.032,5.448,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.063,9.12,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.032,9.501,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.605,9.921,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.368,10.138,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.221,10.126,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.123,10.33,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.912,14.002,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.221,13.936,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.22,18.65,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.22,25.096,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.062,25.379,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.032,26.49,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.125,26.666,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.359,28.083,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.032,14.287,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.032,17.713,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.062,14.401,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.062,18.682,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.123,14.517,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.122,17.597,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.361,13.958,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.357,19.38,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.613,14.732,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.601,18.898,Annular
Kokal and Stanislav (1989),8e,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,9,0,0.589,26.841,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.924,0.088,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.605,0.088,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.367,0.087,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.213,0.089,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.123,0.089,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.061,0.088,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.03,0.087,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.92,0.14,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.605,0.139,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.366,0.139,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.212,0.14,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.124,0.141,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.062,0.138,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.03,0.138,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.927,0.247,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.605,0.245,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.366,0.242,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.213,0.25,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.062,0.243,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.03,0.24,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.124,0.252,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.602,0.458,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.366,0.455,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.03,0.454,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.212,0.47,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.124,0.469,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.062,0.463,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.595,0.914,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.363,0.913,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.03,0.9,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.21,0.929,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.122,0.935,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.061,0.925,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.367,1.775,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.21,1.806,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.122,1.812,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.062,1.789,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.03,1.762,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.211,3.062,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.03,2.958,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.121,3.137,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.061,3.027,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.214,4.995,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.062,4.991,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.03,4.799,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.126,5.06,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.031,10.35,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.063,10.407,Stratified
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.62,10.236,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.371,10.227,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.217,10.511,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.126,10.468,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.614,15.275,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.125,15.413,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.062,15.156,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.939,15.434,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.944,20.519,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.613,20.527,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.125,21.017,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.063,20.647,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.609,27.81,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.368,27.626,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.934,28.117,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.214,28.253,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.124,28.391,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.062,28.062,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.03,27.56,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.031,14.918,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.031,20.596,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.218,15.373,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.213,20.525,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.362,15.449,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.373,19.958,Annular
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.94,0.464,Intermittent
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,1.402,0.466,Intermittent
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,1.386,0.93,Intermittent
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,2.132,0.951,Intermittent
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,2.203,1.811,Intermittent
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,1.387,1.819,Intermittent
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.925,1.814,Intermittent
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,2.181,3.113,Intermittent
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.919,3.06,Intermittent
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,1.386,3.087,Intermittent
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.616,3.201,Intermittent
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,1.411,5.055,Intermittent
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.612,5.001,Intermittent
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.923,5.303,Intermittent
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.369,4.805,Intermittent
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,0.951,0.884,Intermittent
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,3.115,0.09,Dispersed
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,2.198,0.087,Dispersed
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,2.242,0.144,Dispersed
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,3.115,0.144,Dispersed
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,3.21,0.252,Dispersed
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,2.242,0.257,Dispersed
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,2.31,0.468,Dispersed
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,3.147,0.48,Dispersed
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,3.147,0.956,Dispersed
Kokal and Stanislav (1989),8f,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,3.147,1.843,Dispersed
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-9,0,2.905,3.072,Dispersed
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.596,0.083,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.365,0.083,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.126,0.084,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.064,0.084,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.032,0.083,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.918,0.085,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.214,0.087,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.064,0.134,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.032,0.134,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.917,0.139,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.593,0.139,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.361,0.138,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.212,0.136,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.124,0.139,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.901,0.236,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.593,0.232,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.364,0.236,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.032,0.234,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.212,0.241,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.123,0.238,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.064,0.237,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.588,0.451,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.358,0.445,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.031,0.452,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.212,0.463,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.124,0.462,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.063,0.46,Stratified
Kokal and Stanislav (1989),8g,290,23,Oil,Air,858,1.2,0.007,1.80E-05,0.031,0.0512,0,-5,0,0.623,0.899,Stratified
